 	762	1144	1525	2288	3143	4173	5195	5859	7759	9887	11863	13763	
624000000	8.382482	9.200098	10.684529999999999	10.76465	10.78191	9.290506	8.390573	7.994746999999999	6.8553440000000005	6.498771	6.337231	6.069408	
560000000	11.240400000000001	11.25741	11.281310000000001	11.192359999999999	11.28326	9.619481	8.754858000000002	8.354676	7.304598000000001	6.979404	6.8040059999999984	6.5756749999999995	
510000000	15.857429999999999	15.839689999999996	15.782589999999999	15.78401	11.528550000000001	9.931788000000001	9.098215	8.735309	7.754471000000001	7.450806	7.274831999999999	7.082827	
401800000	21.16796	20.928869999999996	20.60708	16.63806	12.51607	11.05656	10.33192	10.01362	9.150357000000001	8.911492999999998	8.746828	8.594392000000001	
315000000	23.40162	21.92951	23.80996	17.652880000000003	13.984770000000001	12.72278	12.11283	11.89978	11.119590000000002	10.883280000000001	10.779399999999999	10.62123	
214000000	26.081149999999997	26.15958	26.2072	20.69783	17.699329999999996	16.77523	16.34149	16.09749	15.505930000000001	15.40683	15.29553	15.188170000000003	
133000000	32.334379999999996	32.168910000000004	31.872570000000003	28.049140000000005	25.716680000000004	25.09879	24.765629999999998	24.63965	24.205260000000003	24.169710000000002	24.128130000000006	24.115449999999996	





624000000	762	8.35954	
624000000	762	8.35962	
624000000	762	8.35775	
624000000	762	8.38794	
624000000	762	8.38587	
624000000	762	8.3927	
624000000	762	8.39172	
624000000	762	8.4008	
624000000	762	8.39497	
624000000	762	8.39391	
624000000	1144	8.36861	
624000000	1144	8.4182	
624000000	1144	8.41182	
624000000	1144	8.41149	
624000000	1144	8.41749	
624000000	1144	8.52967	
624000000	1144	9.82653	
624000000	1144	11.1329	
624000000	1144	10.7605	
624000000	1144	9.72377	
624000000	1525	10.471	
624000000	1525	10.8581	
624000000	1525	10.485	
624000000	1525	10.9629	
624000000	1525	10.847	
624000000	1525	10.3836	
624000000	1525	10.4613	
624000000	1525	10.6733	
624000000	1525	10.7332	
624000000	1525	10.9699	
624000000	2288	10.8297	
624000000	2288	10.2305	
624000000	2288	10.6564	
624000000	2288	11.0345	
624000000	2288	10.6164	
624000000	2288	11.027	
624000000	2288	11.0525	
624000000	2288	10.1281	
624000000	2288	11.0514	
624000000	2288	11.02	
624000000	3143	10.5481	
624000000	3143	10.347	
624000000	3143	11.1025	
624000000	3143	11.1063	
624000000	3143	10.6659	
624000000	3143	10.6853	
624000000	3143	10.3195	
624000000	3143	10.9409	
624000000	3143	10.9994	
624000000	3143	11.1042	
624000000	4173	9.31362	
624000000	4173	9.32418	
624000000	4173	9.31163	
624000000	4173	9.30924	
624000000	4173	9.27013	
624000000	4173	9.3139	
624000000	4173	9.25511	
624000000	4173	9.3057	
624000000	4173	9.30985	
624000000	4173	9.1917	
624000000	5195	8.38054	
624000000	5195	8.37951	
624000000	5195	8.39698	
624000000	5195	8.38599	
624000000	5195	8.39764	
624000000	5195	8.3959	
624000000	5195	8.40079	
624000000	5195	8.39442	
624000000	5195	8.40084	
624000000	5195	8.37312	
624000000	5859	7.96401	
624000000	5859	7.9564	
624000000	5859	7.9627	
624000000	5859	7.96357	
624000000	5859	8.00692	
624000000	5859	8.0152	
624000000	5859	8.01051	
624000000	5859	8.03819	
624000000	5859	8.01422	
624000000	5859	8.01575	
624000000	7759	6.86123	
624000000	7759	6.85303	
624000000	7759	6.86008	
624000000	7759	6.85676	
624000000	7759	6.86701	
624000000	7759	6.84461	
624000000	7759	6.85272	
624000000	7759	6.84998	
624000000	7759	6.85111	
624000000	7759	6.85691	
624000000	9887	6.49929	
624000000	9887	6.49816	
624000000	9887	6.49789	
624000000	9887	6.4959	
624000000	9887	6.50107	
624000000	9887	6.50329	
624000000	9887	6.49412	
624000000	9887	6.4997	
624000000	9887	6.49689	
624000000	9887	6.5014	
624000000	11863	6.32411	
624000000	11863	6.32886	
624000000	11863	6.32735	
624000000	11863	6.33884	
624000000	11863	6.34116	
624000000	11863	6.342	
624000000	11863	6.34413	
624000000	11863	6.34385	
624000000	11863	6.33915	
624000000	11863	6.34286	
624000000	13763	6.07158	
624000000	13763	6.06466	
624000000	13763	6.07502	
624000000	13763	6.06734	
624000000	13763	6.0723	
624000000	13763	6.06988	
624000000	13763	6.06414	
624000000	13763	6.0647	
624000000	13763	6.0729	
624000000	13763	6.07156	
560000000	762	11.2672	
560000000	762	11.2608	
560000000	762	11.3457	
560000000	762	11.3574	
560000000	762	11.0837	
560000000	762	11.3437	
560000000	762	11.382	
560000000	762	11.3523	
560000000	762	11.3318	
560000000	762	10.6794	
560000000	1144	11.2583	
560000000	1144	11.064	
560000000	1144	11.3478	
560000000	1144	11.3195	
560000000	1144	11.3622	
560000000	1144	11.364	
560000000	1144	11.0235	
560000000	1144	11.3445	
560000000	1144	11.2348	
560000000	1144	11.2555	
560000000	1525	11.0542	
560000000	1525	11.2697	
560000000	1525	11.3574	
560000000	1525	11.3294	
560000000	1525	11.3668	
560000000	1525	11.0785	
560000000	1525	11.2939	
560000000	1525	11.3581	
560000000	1525	11.3419	
560000000	1525	11.3632	
560000000	2288	11.2202	
560000000	2288	11.3365	
560000000	2288	11.3066	
560000000	2288	11.3423	
560000000	2288	11.1348	
560000000	2288	11.198	
560000000	2288	11.3242	
560000000	2288	11.3145	
560000000	2288	10.8772	
560000000	2288	10.8693	
560000000	3143	11.3436	
560000000	3143	11.3625	
560000000	3143	11.2419	
560000000	3143	11.0035	
560000000	3143	11.3453	
560000000	3143	11.3441	
560000000	3143	11.3473	
560000000	3143	11.333	
560000000	3143	11.1822	
560000000	3143	11.3292	
560000000	4173	9.60221	
560000000	4173	9.61518	
560000000	4173	9.61692	
560000000	4173	9.64622	
560000000	4173	9.61465	
560000000	4173	9.6115	
560000000	4173	9.63497	
560000000	4173	9.59538	
560000000	4173	9.6232	
560000000	4173	9.63458	
560000000	5195	8.74508	
560000000	5195	8.74387	
560000000	5195	8.7486	
560000000	5195	8.73694	
560000000	5195	8.73827	
560000000	5195	8.74088	
560000000	5195	8.77681	
560000000	5195	8.77397	
560000000	5195	8.76863	
560000000	5195	8.77553	
560000000	5859	8.35681	
560000000	5859	8.3555	
560000000	5859	8.35533	
560000000	5859	8.35437	
560000000	5859	8.35278	
560000000	5859	8.35314	
560000000	5859	8.35162	
560000000	5859	8.35833	
560000000	5859	8.3558	
560000000	5859	8.35308	
560000000	7759	7.30596	
560000000	7759	7.30172	
560000000	7759	7.30784	
560000000	7759	7.30421	
560000000	7759	7.3026	
560000000	7759	7.30459	
560000000	7759	7.30521	
560000000	7759	7.30532	
560000000	7759	7.30505	
560000000	7759	7.30348	
560000000	9887	6.97418	
560000000	9887	6.97698	
560000000	9887	6.97875	
560000000	9887	6.97381	
560000000	9887	6.97149	
560000000	9887	6.97239	
560000000	9887	6.96785	
560000000	9887	6.98713	
560000000	9887	6.99319	
560000000	9887	6.99827	
560000000	11863	6.803	
560000000	11863	6.80261	
560000000	11863	6.80304	
560000000	11863	6.81114	
560000000	11863	6.80256	
560000000	11863	6.80213	
560000000	11863	6.80322	
560000000	11863	6.80368	
560000000	11863	6.80412	
560000000	11863	6.80456	
560000000	13763	6.57473	
560000000	13763	6.5749	
560000000	13763	6.57371	
560000000	13763	6.57293	
560000000	13763	6.58005	
560000000	13763	6.57391	
560000000	13763	6.57421	
560000000	13763	6.5764	
560000000	13763	6.57599	
560000000	13763	6.57992	
510000000	762	14.3599	
510000000	762	15.4832	
510000000	762	16.1646	
510000000	762	16.3577	
510000000	762	16.4028	
510000000	762	16.4462	
510000000	762	14.1438	
510000000	762	16.447	
510000000	762	16.3422	
510000000	762	16.4269	
510000000	1144	16.0253	
510000000	1144	16.0882	
510000000	1144	15.8147	
510000000	1144	15.7606	
510000000	1144	16.0748	
510000000	1144	15.3939	
510000000	1144	16.0794	
510000000	1144	16.1145	
510000000	1144	14.9706	
510000000	1144	16.0749	
510000000	1525	16.0538	
510000000	1525	15.0274	
510000000	1525	15.8047	
510000000	1525	15.7602	
510000000	1525	15.8427	
510000000	1525	16.0363	
510000000	1525	15.2968	
510000000	1525	15.9899	
510000000	1525	16.0587	
510000000	1525	15.9554	
510000000	2288	15.9512	
510000000	2288	16.0002	
510000000	2288	16.0191	
510000000	2288	15.9315	
510000000	2288	15.1193	
510000000	2288	15.9763	
510000000	2288	15.7642	
510000000	2288	16.0369	
510000000	2288	15.9473	
510000000	2288	15.0941	
510000000	3143	11.5684	
510000000	3143	11.5539	
510000000	3143	11.5709	
510000000	3143	11.3524	
510000000	3143	11.5489	
510000000	3143	11.5592	
510000000	3143	11.55	
510000000	3143	11.5632	
510000000	3143	11.4654	
510000000	3143	11.5532	
510000000	4173	9.9315	
510000000	4173	9.92444	
510000000	4173	9.93599	
510000000	4173	9.93497	
510000000	4173	9.93248	
510000000	4173	9.92792	
510000000	4173	9.92939	
510000000	4173	9.9333	
510000000	4173	9.94243	
510000000	4173	9.92546	
510000000	5195	9.0844	
510000000	5195	9.09779	
510000000	5195	9.11573	
510000000	5195	9.09479	
510000000	5195	9.10117	
510000000	5195	9.09718	
510000000	5195	9.0984	
510000000	5195	9.10154	
510000000	5195	9.09392	
510000000	5195	9.09723	
510000000	5859	8.73463	
510000000	5859	8.73786	
510000000	5859	8.74281	
510000000	5859	8.73058	
510000000	5859	8.73342	
510000000	5859	8.73131	
510000000	5859	8.73254	
510000000	5859	8.74167	
510000000	5859	8.73413	
510000000	5859	8.73414	
510000000	7759	7.74987	
510000000	7759	7.75446	
510000000	7759	7.75446	
510000000	7759	7.7557	
510000000	7759	7.75808	
510000000	7759	7.75476	
510000000	7759	7.75439	
510000000	7759	7.75331	
510000000	7759	7.75564	
510000000	7759	7.75404	
510000000	9887	7.43555	
510000000	9887	7.44042	
510000000	9887	7.44256	
510000000	9887	7.4586	
510000000	9887	7.45494	
510000000	9887	7.45387	
510000000	9887	7.45808	
510000000	9887	7.45544	
510000000	9887	7.45337	
510000000	9887	7.45523	
510000000	11863	7.27735	
510000000	11863	7.27695	
510000000	11863	7.27692	
510000000	11863	7.27247	
510000000	11863	7.27379	
510000000	11863	7.27253	
510000000	11863	7.27554	
510000000	11863	7.27183	
510000000	11863	7.27856	
510000000	11863	7.27238	
510000000	13763	7.07916	
510000000	13763	7.08075	
510000000	13763	7.08367	
510000000	13763	7.07894	
510000000	13763	7.08086	
510000000	13763	7.08105	
510000000	13763	7.07489	
510000000	13763	7.08315	
510000000	13763	7.09542	
510000000	13763	7.09038	
401800000	762	20.0316	
401800000	762	21.6803	
401800000	762	20.3086	
401800000	762	18.7786	
401800000	762	23.1243	
401800000	762	22.0496	
401800000	762	21.6256	
401800000	762	21.114	
401800000	762	21.4652	
401800000	762	21.5018	
401800000	1144	20.607	
401800000	1144	20.1319	
401800000	1144	20.3451	
401800000	1144	20.5046	
401800000	1144	21.6267	
401800000	1144	21.6037	
401800000	1144	21.4367	
401800000	1144	19.0442	
401800000	1144	22.1903	
