 	762	1144	1525	2288	3143	4173	5195	5859	7759	9887	11863	13763	
624000000	253.88330000000002	253.0842	253.77550000000002	250.9957	252.70539999999997	223.06390000000002	207.57030000000003	200.48629999999997	178.8835	173.9558	171.3975	168.1242	
560000000	266.20439999999996	279.5554	263.9299	277.03229999999996	275.3899	233.6551	219.5275	212.03699999999998	193.23289999999997	189.22690000000003	186.3902	183.71540000000002	
510000000	367.43209999999993	374.8612	359.54350000000005	377.2585	272.9066	245.435	231.42250000000004	226.06660000000002	208.0786	203.5739	201.26870000000002	197.8871	
401800000	294.04159999999996	271.0799	273.4685	270.8907	305.2607999999999	281.4432	270.7305	265.94569999999993	251.78630000000004	248.74989999999997	246.77309999999997	244.46219999999994	
315000000	331.5679	327.67699999999996	327.86	327.93829999999997	327.83000000000004	327.96419999999995	327.86310000000003	323.2832	311.8945	309.9563000000001	308.8627	306.87790000000007	
214000000	460.7255	459.5173	458.41850000000005	458.55789999999996	458.68819999999994	458.4823	458.3531999999999	456.41679999999997	448.7862999999999	446.0349	444.8585	443.03509999999994	
133000000	716.9192999999999	716.8967999999999	716.9978	716.9343000000001	717.0962	716.9172999999998	717.1120999999999	715.0435000000001	708.1261	707.4867999999999	706.6610000000001	706.5271	





624000000	762	255.18	
624000000	762	254.392	
624000000	762	251.445	
624000000	762	252.652	
624000000	762	254.311	
624000000	762	255.652	
624000000	762	255.68	
624000000	762	254.014	
624000000	762	252.464	
624000000	762	253.043	
624000000	1144	251.936	
624000000	1144	254.506	
624000000	1144	252.589	
624000000	1144	254.571	
624000000	1144	252.274	
624000000	1144	252.324	
624000000	1144	253.906	
624000000	1144	253.13	
624000000	1144	254.295	
624000000	1144	251.311	
624000000	1525	255.177	
624000000	1525	256.704	
624000000	1525	251.64	
624000000	1525	251.359	
624000000	1525	254.186	
624000000	1525	255.433	
624000000	1525	254.526	
624000000	1525	255.268	
624000000	1525	255.693	
624000000	1525	247.769	
624000000	2288	249.93	
624000000	2288	247.638	
624000000	2288	253.17	
624000000	2288	249.094	
624000000	2288	253.015	
624000000	2288	253.172	
624000000	2288	252.396	
624000000	2288	253.076	
624000000	2288	246.098	
624000000	2288	252.368	
624000000	3143	249.112	
624000000	3143	253.505	
624000000	3143	253.97	
624000000	3143	253.727	
624000000	3143	254.762	
624000000	3143	249.589	
624000000	3143	253.611	
624000000	3143	252.167	
624000000	3143	252.593	
624000000	3143	254.018	
624000000	4173	222.817	
624000000	4173	221.586	
624000000	4173	222.9	
624000000	4173	223.738	
624000000	4173	223.122	
624000000	4173	223.444	
624000000	4173	224.204	
624000000	4173	222.245	
624000000	4173	222.78	
624000000	4173	223.803	
624000000	5195	207.741	
624000000	5195	208.114	
624000000	5195	207.269	
624000000	5195	208.248	
624000000	5195	207.733	
624000000	5195	207.563	
624000000	5195	207.485	
624000000	5195	207.376	
624000000	5195	207.01	
624000000	5195	207.164	
624000000	5859	200.312	
624000000	5859	200.653	
624000000	5859	200.649	
624000000	5859	200.82	
624000000	5859	200.169	
